date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,close_diff_1,adAverage_diff_1,adAverage_pct_1,adclose_pct_1,adclose_diff_1,close_pct_1,close_diff_1_shift_back_1,adAverage_diff_1_shift_back_1,adclose_diff_1_shift_back_1,adclose_pct_1_shift_back_1,adAverage_pct_1_shift_back_1,close_pct_1_shift_back_1,SMA_10,SMA_20,RSI,Stoch,adClose_Lag1,adClose_Lag2,VWAP,ADL,Upper_Band,Middle_Band,Lower_Band,MACD,%K,%D,MoM
2019-05-29,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.845,7.845,7.845,7.845,7.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.101099999999999,8.35705,38.958879809248245,-16.777777777777665,7.845,7.845,0.0,-9679.153021978043,9.166340176635554,8.357050000000001,7.547759823364448,-0.08296875655438818,-25.16666666666663,-25.1666666666666,-0.7679999999999998
2019-05-30,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.845,7.845,7.845,7.845,7.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2559,0.25700000000000056,0.03275971956660295,3.2609,0.03260869565217406,8.0243,8.31865,38.958879809248245,-8.388888888888777,7.845,7.845,0.0,-9679.153021978043,9.148342298384614,8.318650000000002,7.488957701615389,-0.0962657848062154,-25.16666666666663,-25.1666666666666,-0.7679999999999998
2019-05-31,9.2,10.5,7.9,9.5,9.5,9.5,9.5,9.5,8.102,8.102,8.102,8.102,8.102,100.0,950000.0,0.3,0.2559,3.2609,0.03275971956660295,0.25700000000000056,0.03260869565217406,0.0,0.0,0.0,0.0,0.0,0.0,7.9732,8.293099999999999,48.76599652646576,-121.99999999999949,7.845,7.845,1.1574285714285715,-9679.153021978043,9.116408666296412,8.2931,7.469791333703591,-0.08508521395159363,-22.311111111111064,-24.214814814814744,-0.5109999999999992
2019-06-03,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,8.102,8.102,8.102,8.102,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9221,8.26755,48.76599652646576,-243.9999999999991,8.102,7.845,0.0,-9679.153021978043,9.081222286610956,8.267550000000002,7.453877713389049,-0.075355875373738,-19.455555555555502,-22.311111111111035,-0.5109999999999992
2019-06-04,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,8.102,8.102,8.102,8.102,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.871,8.242,48.76599652646576,-365.9999999999987,8.102,8.102,0.0,-9679.153021978043,9.042665723007262,8.242,7.44133427699274,-0.06687441779423509,-16.59999999999994,-19.455555555555474,-0.5109999999999992
2019-06-05,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,8.102,8.102,8.102,8.102,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.1939,1.1929999999999996,0.1472475931868673,14.7368,0.1473684210526316,7.947800000000001,8.21645,48.76599652646576,-365.9999999999987,8.102,8.102,0.0,-9679.153021978043,9.000571285260598,8.216450000000002,7.4323287147394055,-0.0594672995448331,-16.59999999999994,-17.551851851851765,0.7680000000000007
2019-06-06,9.5,10.9,8.1,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,100.0,1090000.0,1.4,1.1939,14.7368,0.1472475931868673,1.1929999999999996,0.1473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,8.0928,8.25055,74.42325285091931,-248.88095238095147,8.102,8.102,4.6475,-9679.153021978043,9.151326659332833,8.25055,7.349773340667169,0.042181779420308985,-3.3444444444443895,-12.181481481481393,1.4500000000000002
2019-06-07,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2378,8.284650000000001,74.4232528509193,-131.76190476190425,9.295,8.102,0.0,-9679.153021978043,9.283974026529314,8.284650000000001,7.285325973470688,0.12134066716313718,9.911111111111163,-3.3444444444443593,1.4500000000000002
2019-06-10,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3828,8.31875,74.42325285091931,-14.642857142857027,9.295,9.295,0.0,-9679.153021978043,9.403460076471541,8.31875,7.234039923528458,0.1819769391307311,23.166666666666714,9.911111111111191,1.4500000000000002
2019-06-11,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527800000000001,8.35285,74.4232528509193,-14.642857142857027,9.295,9.295,0.0,-9679.153021978043,9.512695209499455,8.35285,7.193004790500544,0.22741017854544587,17.307189542483716,16.794989106753892,1.4500000000000002
2019-06-12,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6728,8.38695,74.42325285091931,-9.761904761904646,9.295,9.295,0.0,-9679.153021978043,9.613564605325939,8.386949999999999,7.160335394674058,0.2604144524054597,11.447712418300716,17.307189542483744,1.4500000000000002
2019-06-13,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817800000000002,8.42105,74.42325285091931,-4.880952380952264,9.295,9.295,0.0,-9679.153021978043,9.707371651065165,8.421049999999997,7.13472834893483,0.2833048156586848,5.588235294117716,11.447712418300746,1.4500000000000002
2019-06-14,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.937100000000001,8.45515,74.4232528509193,1.1723955140041653e-13,9.295,9.295,0.0,-9679.153021978043,9.79506078434311,8.455149999999998,7.115239215656885,0.2980103160347607,5.588235294117716,7.54139433551208,1.1929999999999996
2019-06-17,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0564,8.48925,74.4232528509193,1.1723955140041653e-13,9.295,9.295,0.0,-9679.153021978043,9.877340757118953,8.489249999999997,7.101159242881041,0.3061355905056491,5.588235294117716,5.588235294117747,1.1929999999999996
2019-06-18,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.175699999999999,8.52335,74.4232528509193,1.1723955140041653e-13,9.295,9.295,0.0,-9679.153021978043,9.954757876881716,8.523349999999997,7.091942123118279,0.30901282160955823,5.588235294117716,5.588235294117747,1.1929999999999996
2019-06-19,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.6214,74.4232528509193,1.1723955140041653e-13,9.295,9.295,0.0,-9679.153021978043,9.980315508778633,8.621399999999996,7.262484491221359,0.3077455488663574,-1.1554621848738922,3.3403361344538776,1.1929999999999996
2019-06-20,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.693900000000001,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.03397998268726,8.693899999999996,7.3538200173127315,0.3032455995790464,-7.8991596638655,-1.1554621848738613,0.0
2019-06-21,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.7664,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.071362589501819,8.766399999999994,7.461437410498169,0.29626420797697683,-14.642857142857109,-7.899159663865469,0.0
2019-06-24,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.8389,74.4232528509193,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.091094218162388,8.838899999999994,7.5867057818376,0.2874182264314591,-14.642857142857109,-12.394957983193208,0.0
2019-06-25,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.9114,74.4232528509193,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.090808054915396,8.911399999999993,7.731991945084592,0.2772121927256368,-9.761904761904725,-13.01587301587295,0.0
2019-06-26,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,8.9839,74.4232528509193,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.066473951284326,8.983899999999993,7.90132604871566,0.2660568991643739,-4.880952380952345,-9.761904761904695,0.0
2019-06-27,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.0564,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,10.010799999999678,9.056399999999993,8.102000000000308,0.2542850093466953,3.671137468093851e-14,-4.880952380952313,0.0
2019-06-28,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.11605,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,9.968022411524926,9.11604999999999,8.264077588475056,0.24216418388444794,3.671137468093851e-14,-1.6269841269840593,0.0
2019-07-01,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.1757,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,9.891499999999734,9.17569999999999,8.459900000000246,0.2299081048597884,3.671137468093851e-14,6.789630586152068e-14,0.0
2019-07-02,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.23535,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,9.755366643964091,9.23534999999999,8.715333356035888,0.21768572836058553,3.671137468093851e-14,6.789630586152068e-14,0.0
2019-07-03,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.295,74.4232528509193,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,9.29499999999999,9.29499999999999,9.29499999999999,0.20562904331579013,3.671137468093851e-14,6.789630586152068e-14,0.0
2019-07-04,10.9,12.5,9.3,10.9,10.9,10.9,10.9,10.9,9.295,9.295,9.295,9.295,9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295,9.295,74.42325285091931,1.1723955140041653e-13,9.295,9.295,,-9679.153021978043,9.29499999999999,9.29499999999999,9.29499999999999,0.19383957163321952,3.671137468093851e-14,6.789630586152068e-14,0.0
